0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9861481498513761,0.0,0.013851850148623912,0.0,0.0
0.2568987158860828,0.0,0.0,0.0,0.7431012841139172,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6396635038183159,0.3603364961816841,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.115190444818129e-05,0.0,0.9999688480955518,0.0
0.0,0.0,0.0,0.0,1.1185059628729768e-09,0.43122129182023444,3.104799819806927e-11,0.0,0.0,0.5687787070302116
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.38084233618939234,0.0,0.2941869842571919,0.32497067955341574,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.49512867898130153,0.0,0.0,0.0,0.5048713210186985,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.704044792002454,0.29595520799754615,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3998489561142386,0.0,0.0,0.3537626786353574,0.24638836525040406,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7454034089565983,0.25279988164196143,0.0017967094014403042,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.810745599311362,0.18925440068863802,0.0,0.0,0.0
0.0,0.0,0.5814102538801191,0.0,0.0,0.0,0.41858974611988087,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.9999997575803365,0.0,0.0,0.0,1.2755379735168364e-07,0.0,4.453234185336491e-09,2.5075553056165495e-09,1.0790507671356432e-07
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,5.604037687066838e-07,0.9999994395962313,0.0,0.0
0.0,0.0,0.008267456967538757,0.0,0.0,0.017120449126346297,0.0003705002987615732,0.9742415936073533,0.0,0.0
0.0,0.0,0.32959602497041424,0.07774342195959663,0.0,0.0,0.0,0.0,0.40043571613240814,0.19222483693758083
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9999996840184356,0.0,0.0,3.15981564348866e-07,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
